%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1555298873498215276,31402,1555298873498215276,world,-2.88416099548,-0.817223548889,0.798164606094,0.694201052189,-0.20491528511,0.358570843935,-0.589509606361
1555298873498275722,31403,1555298873498275722,world,-2.88419628143,-0.817219257355,0.798163890839,0.694148778915,-0.204382106662,0.358742237091,-0.589652061462
1555298873508606572,31404,1555298873508606572,world,-2.88423919678,-0.817204236984,0.798213243484,0.694111227989,-0.204179540277,0.358734071255,-0.589771211147
1555298873518938543,31405,1555298873518938543,world,-2.8841676712,-0.817230701447,0.798284053802,0.694175004959,-0.204937025905,0.358641266823,-0.589489936829
1555298873528323304,31406,1555298873528323304,world,-2.88414382935,-0.817214727402,0.79829287529,0.694194674492,-0.204867020249,0.358558595181,-0.589541375637
1555298873538790031,31407,1555298873538790031,world,-2.88420581818,-0.81724190712,0.79821395874,0.69419580698,-0.204307451844,0.358587890863,-0.589716315269
1555298873538831459,31408,1555298873538831459,world,-2.88418292999,-0.817252397537,0.798163175583,0.694090545177,-0.204764455557,0.358405560255,-0.589792668819
1555298873548162403,31409,1555298873548162403,world,-2.88419342041,-0.817273616791,0.798186540604,0.694156646729,-0.204728230834,0.358380317688,-0.589742660522
1555298873558597640,31410,1555298873558597640,world,-2.88422393799,-0.817266941071,0.798267841339,0.694329023361,-0.204711481929,0.358374834061,-0.589548826218
1555298873569054284,31411,1555298873569054284,world,-2.88426589966,-0.817247629166,0.798294067383,0.694316506386,-0.204578772187,0.358278810978,-0.589667975903
1555298873578439850,31412,1555298873578439850,world,-2.88430118561,-0.817260503769,0.798203706741,0.694195270538,-0.204259753227,0.358613371849,-0.589718103409
1555298873588758809,31413,1555298873588758809,world,-2.88431835175,-0.817243337631,0.798121929169,0.694124162197,-0.204306393862,0.358665078878,-0.589754283428
1555298873588829736,31414,1555298873588829736,world,-2.88428401947,-0.817232847214,0.798147916794,0.694005846977,-0.204777553678,0.35872811079,-0.589691579342
1555298873598078455,31415,1555298873598078455,world,-2.88434028625,-0.817201375961,0.798256874084,0.69409519434,-0.204168334603,0.358711987734,-0.589807391167
1555298873608409704,31416,1555298873608409704,world,-2.88428497314,-0.817221879959,0.798263311386,0.694131851196,-0.204840943217,0.358745932579,-0.589510440826
1555298873618811345,31417,1555298873618811345,world,-2.88426208496,-0.817221641541,0.798216819763,0.694086611271,-0.20499753952,0.358495146036,-0.589661717415
1555298873628134994,31418,1555298873628134994,world,-2.88422870636,-0.817231655121,0.798165559769,0.694047689438,-0.205103740096,0.358772158623,-0.589502096176
1555298873638581792,31419,1555298873638581792,world,-2.88426971436,-0.81725025177,0.798153400421,0.694109499454,-0.20435847342,0.35877969861,-0.589683651924
1555298873648949790,31420,1555298873648949790,world,-2.88423919678,-0.817248106003,0.798232316971,0.694238603115,-0.204368025064,0.358357042074,-0.589785516262
1555298873648985631,31421,1555298873648985631,world,-2.88421440125,-0.8172519207,0.798271894455,0.694263994694,-0.204541519284,0.35833671689,-0.589707732201
1555298873658385954,31422,1555298873658385954,world,-2.88425731659,-0.817275762558,0.798263549805,0.694262206554,-0.204141944647,0.358628720045,-0.589670836926
1555298873668654336,31423,1555298873668654336,world,-2.88427734375,-0.81728720665,0.79823756218,0.694273769855,-0.203972041607,0.358486801386,-0.589802145958
1555298873678980216,31424,1555298873678980216,world,-2.88421630859,-0.817292928696,0.798189878464,0.694162547588,-0.204592853785,0.358397573233,-0.58977240324
1555298873688265567,31425,1555298873688265567,world,-2.88419914246,-0.817293167114,0.798197984695,0.694145977497,-0.20484597981,0.358419924974,-0.589690327644
1555298873698533123,31426,1555298873698533123,world,-2.88419818878,-0.817316293716,0.798237800598,0.694264769554,-0.20496596396,0.358624875546,-0.589384019375
1555298873698580806,31427,1555298873698580806,world,-2.88428115845,-0.817297458649,0.798252820969,0.694194674492,-0.204370871186,0.358700454235,-0.589627206326
1555298873718005128,31428,1555298873718005128,world,-2.88430690765,-0.817298173904,0.798254489899,0.694209456444,-0.204134240746,0.358758985996,-0.589656293392
1555298873718043645,31429,1555298873718043645,world,-2.88426685333,-0.817294597626,0.798190116882,0.694230854511,-0.204575374722,0.358686476946,-0.589522242546
1555298873728513389,31430,1555298873728513389,world,-2.88432693481,-0.817269325256,0.798173904419,0.694253206253,-0.204164549708,0.358579993248,-0.589703083038
1555298873738973210,31431,1555298873738973210,world,-2.88432025909,-0.817218780518,0.798201322556,0.69416731596,-0.204687446356,0.358570665121,-0.589628636837
1555298873748427497,31432,1555298873748427497,world,-2.88433170319,-0.817270040512,0.798211097717,0.69418990612,-0.204306796193,0.358909547329,-0.589527785778
1555298873748470290,31433,1555298873748470290,world,-2.88435459137,-0.817236185074,0.798226833344,0.694144129753,-0.204447165132,0.358930408955,-0.589520394802
1555298873758941472,31434,1555298873758941472,world,-2.88435935974,-0.817263126373,0.798184156418,0.694043457508,-0.204540148377,0.358974963427,-0.589579463005
1555298873768378192,31435,1555298873768378192,world,-2.88432598114,-0.817236423492,0.798166513443,0.694125175476,-0.204384490848,0.358883619308,-0.589592933655
1555298873778771061,31436,1555298873778771061,world,-2.88432788849,-0.817224740982,0.798191070557,0.694052636623,-0.204406052828,0.358809322119,-0.589716136456
1555298873788112832,31437,1555298873788112832,world,-2.88432693481,-0.817216873169,0.798226118088,0.69422274828,-0.204173222184,0.358635932207,-0.589702010155
1555298873798578974,31438,1555298873798578974,world,-2.88431930542,-0.817235469818,0.798258066177,0.694275438786,-0.204071819782,0.358473330736,-0.589773774147
1555298873798647652,31439,1555298873798647652,world,-2.88421916962,-0.81724524498,0.798223733902,0.694250047207,-0.204713314772,0.358479350805,-0.58957785368
1555298873808962965,31440,1555298873808962965,world,-2.88417434692,-0.817259311676,0.798175811768,0.694249689579,-0.205030560493,0.358636528254,-0.58937227726
1555298873818257538,31441,1555298873818257538,world,-2.88422298431,-0.817252635956,0.798194885254,0.694154381752,-0.20457662642,0.358498394489,-0.589726150036
1555298873828585634,31442,1555298873828585634,world,-2.88425922394,-0.817253112793,0.798222541809,0.694184839725,-0.204220116138,0.358498483896,-0.589813828468
1555298873838925966,31443,1555298873838925966,world,-2.88421154022,-0.817272901535,0.798264026642,0.694221794605,-0.204618886113,0.358777552843,-0.589462399483
1555298873848313589,31444,1555298873848313589,world,-2.88424491882,-0.817295789719,0.798263549805,0.694245398045,-0.204273298383,0.358614593744,-0.589653611183
1555298873848361473,31445,1555298873848361473,world,-2.88420581818,-0.817279577255,0.79821062088,0.694163143635,-0.204626217484,0.358404308558,-0.589755892754
1555298873858796066,31446,1555298873858796066,world,-2.88418388367,-0.817276954651,0.7981569767,0.694152235985,-0.2049164325,0.358693301678,-0.58949226141
1555298873868062945,31447,1555298873868062945,world,-2.88425445557,-0.817270517349,0.798182964325,0.694170355797,-0.204447999597,0.358836710453,-0.589546144009
1555298873878412977,31448,1555298873878412977,world,-2.88431739807,-0.817249774933,0.798240661621,0.694216191769,-0.204405814409,0.358707398176,-0.589585721493
1555298873888816796,31449,1555298873888816796,world,-2.88432598114,-0.817255496979,0.798259496689,0.694300711155,-0.204231992364,0.358927279711,-0.58941257
1555298873898132131,31450,1555298873898132131,world,-2.88434410095,-0.817233800888,0.798208713531,0.694200277328,-0.204200074077,0.358686804771,-0.589688062668
1555298873898174016,31451,1555298873898174016,world,-2.88426971436,-0.817220449448,0.798133134842,0.694118440151,-0.204738885164,0.358417481184,-0.589761435986
1555298873908613767,31452,1555298873908613767,world,-2.88432693481,-0.817215919495,0.798186063766,0.694083034992,-0.20457662642,0.358736306429,-0.589665532112
1555298873918908780,31453,1555298873918908780,world,-2.88433074951,-0.81724190712,0.798229217529,0.694169282913,-0.204358443618,0.358606100082,-0.589718818665
1555298873928235350,31454,1555298873928235350,world,-2.88433647156,-0.817254543304,0.798256874084,0.6941857934,-0.204129457474,0.358661204576,-0.589745163918
1555298873938465382,31455,1555298873938465382,world,-2.88431453705,-0.817242860794,0.798232078552,0.694108605385,-0.204319491982,0.358636319637,-0.589785277843
1555298873948716793,31456,1555298873948716793,world,-2.88429927826,-0.817258834839,0.798206090927,0.694097995758,-0.204323753715,0.358574509621,-0.589833974838
1555298873948741459,31457,1555298873948741459,world,-2.88430690765,-0.817245960236,0.798233747482,0.694131195545,-0.204396441579,0.358585387468,-0.589763045311
1555298873958952069,31458,1555298873958952069,world,-2.88419437408,-0.817286729813,0.798201084137,0.694141387939,-0.204795345664,0.358524084091,-0.589649915695
1555298873968175437,31459,1555298873968175437,world,-2.88416290283,-0.817267656326,0.79822063446,0.694202005863,-0.204877376556,0.358489066362,-0.589571356773
1555298873978514373,31460,1555298873978514373,world,-2.88423728943,-0.817245006561,0.798251390457,0.694112300873,-0.204397007823,0.358603596687,-0.589774131775
1555298873988904159,31461,1555298873988904159,world,-2.88419342041,-0.817246437073,0.798226118088,0.694163620472,-0.204699650407,0.358345538378,-0.589765667915
1555298873998227206,31462,1555298873998227206,world,-2.88416862488,-0.817247390747,0.798209667206,0.694077730179,-0.204950198531,0.358560681343,-0.589648962021
1555298873998260561,31463,1555298873998260561,world,-2.88416957855,-0.817238807678,0.79819393158,0.694152593613,-0.205052658916,0.358606100082,-0.589497566223
