%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1555358989277700573,20215,1555358989277700573,world,-2.89800262451,-0.814925432205,0.796836614609,-0.708458662033,0.162487149239,-0.318589687347,0.608428239822
1555358989287082978,20216,1555358989287082978,world,-2.89802646637,-0.814895868301,0.796888828278,-0.708522617817,0.16222627461,-0.318266421556,0.608592629433
1555358989287124252,20217,1555358989287124252,world,-2.89801120758,-0.815001010895,0.797028064728,-0.708394348621,0.162024527788,-0.317983806133,0.608943343163
1555358989287174828,20218,1555358989287174828,world,-2.8998260498,-0.815862417221,0.797683000565,-0.69990748167,0.155506238341,-0.32958188653,0.61426627636
1555358989297611691,20219,1555358989297611691,world,-2.89851951599,-0.815198898315,0.797165393829,-0.706072986126,0.160456046462,-0.321573853493,0.610168218613
1555358989297664184,20220,1555358989297664184,world,-2.89797973633,-0.814914941788,0.796845912933,-0.708529829979,0.162321254611,-0.318070501089,0.608661174774
1555358989317409540,20221,1555358989317409540,world,-2.89777469635,-0.814867973328,0.796759605408,-0.709343850613,0.163181349635,-0.317151755095,0.6079621315
1555358989317457995,20222,1555358989317457995,world,-2.89956474304,-0.815742731094,0.797524690628,-0.701085269451,0.156749531627,-0.329152464867,0.612835764885
1555358989326739165,20223,1555358989326739165,world,-2.89897537231,-0.815323114395,0.797459363937,-0.705238819122,0.155806213617,-0.322042644024,0.612087488174
1555358989337123532,20224,1555358989337123532,world,-2.89800930023,-0.814919233322,0.797033786774,-0.708809435368,0.161379694939,-0.317471653223,0.608898639679
1555358989347479396,20225,1555358989347479396,world,-2.89767360687,-0.814762830734,0.796760559082,-0.709845423698,0.163459390402,-0.316149622202,0.607823967934
1555358989347562269,20226,1555358989347562269,world,-2.89761638641,-0.814764499664,0.796696186066,-0.709986388683,0.164027571678,-0.316100746393,0.607531487942
1555358989356927786,20227,1555358989356927786,world,-2.89766216278,-0.814829349518,0.796845674515,-0.709800899029,0.163815259933,-0.316765964031,0.607459187508
1555358989367332695,20228,1555358989367332695,world,-2.89957237244,-0.815729141235,0.797619581223,-0.700922489166,0.156776726246,-0.328311771154,0.613465607166
