%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1555362167767036194,27867,1555362167767036194,world,-2.89395332336,-0.813721656799,0.797047615051,-0.697833538055,0.19987885654,-0.353222608566,0.590178489685
1555362167767082087,27868,1555362167767082087,world,-2.89391613007,-0.813754081726,0.796976566315,-0.69794178009,0.200054213405,-0.353424310684,0.589870214462
1555362167767112034,27870,1555362167767112034,world,-2.89391231537,-0.813707351685,0.796783447266,-0.69795435667,0.200584858656,-0.3532333076,0.589789569378
1555362167767144876,27871,1555362167767144876,world,-2.8939666748,-0.813653230667,0.796988964081,-0.697931051254,0.200092434883,-0.353134989738,0.590043306351
1555362167767182662,27873,1555362167767182662,world,-2.89421749115,-0.813673973083,0.797110080719,-0.697282314301,0.198953896761,-0.353725075722,0.59084135294
1555362167797119239,27874,1555362167797119239,world,-2.89397525787,-0.813615083694,0.796784162521,-0.698004066944,0.200391486287,-0.35281291604,0.590047955513
1555362167807531659,27875,1555362167807531659,world,-2.89391517639,-0.813615083694,0.796655893326,-0.698355793953,0.200630933046,-0.35245886445,0.589762032032
1555362167807577127,27876,1555362167807577127,world,-2.89391040802,-0.813629865646,0.796834945679,-0.698253512383,0.20061019063,-0.352661162615,0.589769184589
1555362167807613015,27877,1555362167807613015,world,-2.89462757111,-0.813803195953,0.797401666641,-0.695958316326,0.19622386992,-0.355329573154,0.592350661755
1555362167807626108,27878,1555362167807626108,world,-2.8948097229,-0.813901662827,0.797466516495,-0.695250272751,0.195434078574,-0.356400758028,0.59279936552
1555362167816951436,27879,1555362167816951436,world,-2.89413356781,-0.813703775406,0.796979427338,-0.697525918484,0.199505358934,-0.353183150291,0.590691864491
1555362167837716438,27880,1555362167837716438,world,-2.89385604858,-0.813649177551,0.796664953232,-0.698406815529,0.201112344861,-0.35197943449,0.589823961258
1555362167847068180,27881,1555362167847068180,world,-2.89379787445,-0.813668012619,0.796719551086,-0.698577046394,0.201278522611,-0.35229626298,0.589376330376
1555362167847141719,27883,1555362167847141719,world,-2.89470386505,-0.813875436783,0.797529220581,-0.695463597775,0.195509627461,-0.356186658144,0.592652797699
1555362167857536070,27884,1555362167857536070,world,-2.89402198792,-0.81374001503,0.797060489655,-0.697729229927,0.199598774314,-0.35360211134,0.590169429779
1555362167866819144,27885,1555362167866819144,world,-2.89375591278,-0.813631057739,0.796705961227,-0.698570370674,0.201450839639,-0.352055341005,0.589469313622
1555362167877178511,27886,1555362167877178511,world,-2.89371109009,-0.813645362854,0.796616077423,-0.698734462261,0.201852306724,-0.352207869291,0.589046180248
1555362167877216938,27887,1555362167877216938,world,-2.89381217957,-0.81368470192,0.796935319901,-0.698471367359,0.201189219952,-0.352602034807,0.589349150658
1555362167887607324,27888,1555362167887607324,world,-2.89457035065,-0.813821077347,0.797439575195,-0.696145117283,0.196783080697,-0.35499599576,0.592145562172
1555362167897047816,27889,1555362167897047816,world,-2.89414787292,-0.813683748245,0.7971804142,-0.697535097599,0.199242979288,-0.3531704247,0.590777218342
1555362167907560263,27890,1555362167907560263,world,-2.8939037323,-0.813649892807,0.796813488007,-0.698267638683,0.200710982084,-0.352442920208,0.589848697186
1555362167916898396,27891,1555362167916898396,world,-2.89382839203,-0.813663959503,0.796639919281,-0.698499798775,0.201028719544,-0.352633059025,0.589351654053
1555362167916978554,27892,1555362167916978554,world,-2.89388656616,-0.813669919968,0.796815872192,-0.6984167099,0.200839623809,-0.352642655373,0.589508831501
