%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1555363241677794703,35104,1555363241677794703,world,-2.90145301819,-0.81635093689,0.797221183777,0.712365329266,-0.13326703012,0.29750213027,-0.621504724026
1555363241687137349,35105,1555363241687137349,world,-2.90144062042,-0.816343069077,0.797210216522,0.712286472321,-0.133211255074,0.297487258911,-0.621614217758
1555363241687175540,35106,1555363241687175540,world,-2.90144729614,-0.816368579865,0.797196388245,0.71220189333,-0.133138805628,0.29756385088,-0.621689915657
1555363241697642695,35107,1555363241697642695,world,-2.90143299103,-0.816371202469,0.797174692154,0.712367653847,-0.133208811283,0.297688215971,-0.621425330639
1555363241706914664,35108,1555363241706914664,world,-2.90148735046,-0.816361665726,0.797250032425,0.712330579758,-0.132913842797,0.297338366508,-0.621698379517
1555363241717159412,35109,1555363241717159412,world,-2.901471138,-0.816390991211,0.797277450562,0.712288200855,-0.133143514395,0.297412693501,-0.621662259102
1555363241717210778,35110,1555363241717210778,world,-2.90147304535,-0.816383123398,0.797238588333,0.712184727192,-0.133310347795,0.297661006451,-0.621626257896
1555363241736958657,35111,1555363241736958657,world,-2.90145874023,-0.816342592239,0.797184705734,0.712237894535,-0.133124008775,0.297564178705,-0.62165170908
1555363241736998195,35112,1555363241736998195,world,-2.90145778656,-0.816367149353,0.797156095505,0.712329804897,-0.133241459727,0.297622650862,-0.621493279934
1555363241747346272,35113,1555363241747346272,world,-2.90146160126,-0.816349506378,0.797176837921,0.712287724018,-0.133244127035,0.297467768192,-0.621615052223
1555363241757711407,35114,1555363241757711407,world,-2.9014673233,-0.816299200058,0.797230243683,0.712404072285,-0.133038491011,0.297190725803,-0.621658205986
1555363241767027679,35115,1555363241767027679,world,-2.90146923065,-0.816296339035,0.7972407341,0.712319254875,-0.132972896099,0.297098129988,-0.621813714504
1555363241767053119,35116,1555363241767053119,world,-2.90142917633,-0.81630897522,0.797184467316,0.712317287922,-0.133183509111,0.297416388988,-0.621618628502
1555363241777278233,35117,1555363241777278233,world,-2.90145778656,-0.816338300705,0.797143220901,0.712397456169,-0.133476436138,0.297669380903,-0.621342837811
1555363241787583464,35118,1555363241787583464,world,-2.90147018433,-0.816339969635,0.797184705734,0.712189257145,-0.133148878813,0.297643601894,-0.621664166451
1555363241796917842,35119,1555363241796917842,world,-2.90147399902,-0.816386222839,0.79721570015,0.712294876575,-0.133215159178,0.297517836094,-0.621589064598
1555363241807223710,35120,1555363241807223710,world,-2.90147686005,-0.816319227219,0.797298669815,0.712278664112,-0.133069127798,0.297245800495,-0.621769070625
1555363241817534767,35121,1555363241817534767,world,-2.90144348145,-0.816363334656,0.797209978104,0.712370693684,-0.133276388049,0.297468721867,-0.621512532234
1555363241817570430,35122,1555363241817570430,world,-2.9014081955,-0.816375255585,0.797133922577,0.712308049202,-0.133121967316,0.297319978476,-0.62168854475
1555363241826927306,35123,1555363241826927306,world,-2.90141773224,-0.816383361816,0.797132968903,0.712375402451,-0.133355036378,0.297822237015,-0.621320962906
1555363241837265388,35124,1555363241837265388,world,-2.90147686005,-0.816350460052,0.797275543213,0.712355256081,-0.132830023766,0.29712793231,-0.621788680553
1555363241847551989,35125,1555363241847551989,world,-2.90144348145,-0.816402435303,0.797318220139,0.712342679501,-0.132800132036,0.296953707933,-0.621892750263
1555363241856896800,35126,1555363241856896800,world,-2.90144729614,-0.816382646561,0.797251939774,0.712325274944,-0.133178085089,0.297426611185,-0.621605694294
1555363241867157690,35127,1555363241867157690,world,-2.90143203735,-0.81635260582,0.797135591507,0.712166190147,-0.133070886135,0.29744336009,-0.621802985668
1555363241877475516,35128,1555363241877475516,world,-2.90140724182,-0.816433191299,0.797105312347,0.712424099445,-0.133548423648,0.297702729702,-0.621280789375
1555363241886779846,35129,1555363241886779846,world,-2.90146541595,-0.816316843033,0.797260522842,0.712285220623,-0.13306479156,0.297125309706,-0.621820151806
1555363241886818992,35130,1555363241886818992,world,-2.90152072906,-0.816331624985,0.797305107117,0.712285518646,-0.132863178849,0.297359466553,-0.621750831604
1555363241897239792,35131,1555363241897239792,world,-2.90147686005,-0.816328525543,0.797204256058,0.712292730808,-0.132980242372,0.29725459218,-0.621767580509
1555363241907526977,35132,1555363241907526977,world,-2.90149497986,-0.816346645355,0.797136068344,0.712304353714,-0.133142828941,0.297469973564,-0.621616601944
1555363241916844406,35133,1555363241916844406,world,-2.90147781372,-0.816356420517,0.797181367874,0.712270975113,-0.133137047291,0.297361135483,-0.621708154678
1555363241927246107,35134,1555363241927246107,world,-2.90148067474,-0.816359043121,0.79719209671,0.712357282639,-0.133244290948,0.297468900681,-0.621534585953
1555363241927284662,35135,1555363241927284662,world,-2.90150737762,-0.816355705261,0.797292232513,0.712175130844,-0.132788196206,0.297380328178,-0.621883392334
1555363241937613981,35136,1555363241937613981,world,-2.90152072906,-0.81637263298,0.797316789627,0.712172627449,-0.132739782333,0.297373384237,-0.621899783611
1555363241946958717,35137,1555363241946958717,world,-2.9014749527,-0.816346168518,0.797243118286,0.712285757065,-0.133076921105,0.297416329384,-0.6216776371
1555363241957280071,35138,1555363241957280071,world,-2.90145015717,-0.816382408142,0.79717874527,0.712303996086,-0.1332680583,0.297683209181,-0.621488034725
1555363241967603539,35139,1555363241967603539,world,-2.90141582489,-0.81641960144,0.797147750854,0.712309479713,-0.133487045765,0.297629207373,-0.621460616589
1555363241976999240,35140,1555363241976999240,world,-2.90144252777,-0.816351890564,0.79721736908,0.712327301502,-0.132982224226,0.297093689442,-0.621804594994
1555363241977029331,35141,1555363241977029331,world,-2.90148258209,-0.816342353821,0.797291755676,0.712226569653,-0.132904335856,0.297230213881,-0.6218714118
1555363241987293381,35142,1555363241987293381,world,-2.90144824982,-0.81636095047,0.797279596329,0.712252914906,-0.132936567068,0.297041594982,-0.621924519539
1555363241997591422,35143,1555363241997591422,world,-2.90139007568,-0.816374778748,0.797162294388,0.712361335754,-0.133543908596,0.297656178474,-0.621376037598
1555363242006909891,35144,1555363242006909891,world,-2.90142059326,-0.81635761261,0.79711151123,0.712386667728,-0.133580297232,0.29787260294,-0.621235489845
1555363242017210788,35145,1555363242017210788,world,-2.9014339447,-0.816335916519,0.797137975693,0.712269365788,-0.133243247867,0.297588050365,-0.621578574181
1555363242017281776,35146,1555363242017281776,world,-2.90149211884,-0.816343545914,0.797256231308,0.712152481079,-0.132996097207,0.297515153885,-0.621800422668
1555363242027690307,35147,1555363242027690307,world,-2.90149021149,-0.81632232666,0.79726266861,0.712309420109,-0.133111819625,0.297143995762,-0.62177336216
1555363242037013440,35148,1555363242037013440,world,-2.90145397186,-0.816349029541,0.797188043594,0.712289690971,-0.133191585541,0.297667354345,-0.621528327465
1555363242057640217,35149,1555363242057640217,world,-2.90139865875,-0.816402435303,0.797092199326,0.712407469749,-0.13353908062,0.297958344221,-0.621179282665
1555363242066981956,35150,1555363242066981956,world,-2.90142440796,-0.816346645355,0.797134160995,0.712293863297,-0.133188679814,0.297352075577,-0.621675252914
1555363242067016156,35151,1555363242067016156,world,-2.90151023865,-0.816324710846,0.797254085541,0.712249815464,-0.132724016905,0.297373235226,-0.621814846992
1555363242067063917,35152,1555363242067063917,world,-2.9015083313,-0.816331148148,0.797293186188,0.712190270424,-0.132734954357,0.297154396772,-0.621985375881
1555363242086993942,35153,1555363242086993942,world,-2.90146923065,-0.816368341446,0.797237157822,0.712408304214,-0.133166030049,0.297191143036,-0.621625900269
1555363242097244604,35154,1555363242097244604,world,-2.90149116516,-0.816349029541,0.797186136246,0.712208807468,-0.133051022887,0.29756373167,-0.621700882912
1555363242097283621,35155,1555363242097283621,world,-2.90143585205,-0.816377878189,0.797133922577,0.712389171124,-0.133561402559,0.297670871019,-0.621333420277
1555363242107511013,35156,1555363242107511013,world,-2.90141296387,-0.816382884979,0.797163248062,0.712391138077,-0.133500531316,0.297658085823,-0.621350288391
1555363242116754502,35157,1555363242116754502,world,-2.90149497986,-0.816346168518,0.797285318375,0.712226867676,-0.132783308625,0.297172188759,-0.621924638748
1555363242137367720,35158,1555363242137367720,world,-2.90148067474,-0.816333532333,0.797291755676,0.712296009064,-0.132894530892,0.297248959541,-0.621784925461
1555363242137409195,35159,1555363242137409195,world,-2.90141677856,-0.816358327866,0.797209024429,0.71239566803,-0.133018568158,0.297030568123,-0.621748685837
1555363242137449021,35160,1555363242137449021,world,-2.90139865875,-0.816366195679,0.79714679718,0.71239644289,-0.133214563131,0.297351181507,-0.621552586555
1555363242157025546,35161,1555363242157025546,world,-2.90139293671,-0.81636428833,0.797101020813,0.712414264679,-0.133475914598,0.297668218613,-0.621324300766
1555363242157067312,35162,1555363242157067312,world,-2.90144824982,-0.816388845444,0.797169923782,0.712220430374,-0.133291259408,0.297485232353,-0.621673583984
1555363242177670100,35163,1555363242177670100,world,-2.90147972107,-0.816366910934,0.797281742096,0.712217748165,-0.132996544242,0.297315448523,-0.62182110548
