%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1555362806926737464,33576,1555362806926737464,world,-2.89873790741,-0.815299034119,0.797422885895,-0.70621740818,0.156703606248,-0.321178525686,0.611183524132
1555362806926794723,33577,1555362806926794723,world,-2.89778900146,-0.815021038055,0.796958208084,-0.709398984909,0.161761820316,-0.316729515791,0.608496963978
1555362806947429481,33578,1555362806947429481,world,-2.89746570587,-0.814939260483,0.796754360199,-0.710131943226,0.163714572787,-0.315738976002,0.60763412714
1555362806966997388,33579,1555362806966997388,world,-2.89929962158,-0.815684556961,0.797383308411,-0.701965451241,0.158362835646,-0.330832630396,0.610504388809
1555362806967024246,33580,1555362806967024246,world,-2.89871406555,-0.815315246582,0.797396183014,-0.7060084939,0.157285228372,-0.322420507669,0.610621273518
1555362806967058208,33581,1555362806967058208,world,-2.89966583252,-0.815752267838,0.797678232193,-0.700993597507,0.156184732914,-0.33112809062,0.612020075321
1555362806977369898,33582,1555362806977369898,world,-2.89804363251,-0.815140962601,0.797061443329,-0.707810401917,0.161994606256,-0.319465577602,0.608854711056
1555362806996925367,33583,1555362806996925367,world,-2.89747714996,-0.814953327179,0.796741485596,-0.71023607254,0.164235368371,-0.31530547142,0.607596933842
1555362806996969932,33584,1555362806996969932,world,-2.89738941193,-0.8149061203,0.79674577713,-0.710737943649,0.164415642619,-0.31443977356,0.607409894466
1555362807007254678,33585,1555362807007254678,world,-2.89931583405,-0.815665483475,0.797493219376,-0.702188432217,0.15797264874,-0.328245669603,0.611744105816
1555362807007298373,33586,1555362807007298373,world,-2.89871311188,-0.815351486206,0.797423124313,-0.706193208694,0.157125726342,-0.321608304977,0.610876917839
1555362807017662500,33587,1555362807017662500,world,-2.89782047272,-0.815043449402,0.797073841095,-0.70926463604,0.161928623915,-0.31671077013,0.60861903429
1555362807027059477,33588,1555362807027059477,world,-2.89752292633,-0.81498003006,0.796768665314,-0.710174500942,0.163855224848,-0.315697222948,0.607568085194
