%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1555361288827262063,26153,1555361288827262063,world,-2.91040229797,-0.819336652756,0.797252416611,0.722266376019,-0.0635393112898,0.234539225698,-0.647522449493
1555361288827322073,26155,1555361288827322073,world,-2.91035747528,-0.819387435913,0.797126054764,0.722249090672,-0.0640527158976,0.235100567341,-0.647287666798
1555361288837555886,26156,1555361288837555886,world,-2.91035842896,-0.819405555725,0.797113418579,0.722258985043,-0.064006946981,0.235273331404,-0.6472184062
1555361288837621663,26157,1555361288837621663,world,-2.91034984589,-0.819459676743,0.797127246857,0.722303569317,-0.0640628561378,0.235163658857,-0.647202908993
1555361288837649818,26158,1555361288837649818,world,-2.91042041779,-0.819350242615,0.797253847122,0.722270786762,-0.0634828731418,0.234512552619,-0.647532820702
1555361288846959887,26159,1555361288846959887,world,-2.91038322449,-0.819444417953,0.797221899033,0.722294509411,-0.0637919232249,0.234697669744,-0.647408902645
1555361288846986012,26160,1555361288846986012,world,-2.91039180756,-0.81942486763,0.797176122665,0.722228705883,-0.0638169571757,0.2349652946,-0.64738291502
1555361288857267446,26161,1555361288857267446,world,-2.91035842896,-0.819441556931,0.797102212906,0.722129762173,-0.06396882236,0.235233262181,-0.647380828857
1555361288867625057,26162,1555361288867625057,world,-2.91037750244,-0.819482326508,0.797098636627,0.722119927406,-0.0639759376645,0.235093161464,-0.647442042828
1555361288876955381,26163,1555361288876955381,world,-2.91042804718,-0.81939458847,0.797223329544,0.72218644619,-0.0635383799672,0.23421292007,-0.647729814053
1555361288887282071,26164,1555361288887282071,world,-2.91040802002,-0.819433450699,0.797230243683,0.722369194031,-0.0637087598443,0.234465628862,-0.647417783737
1555361288897547646,26165,1555361288897547646,world,-2.91043949127,-0.819368124008,0.797229766846,0.722234725952,-0.0634179711342,0.234348416328,-0.64763879776
1555361288897594019,26166,1555361288897594019,world,-2.91038036346,-0.819406032562,0.797106266022,0.722264051437,-0.0637741461396,0.234939843416,-0.647356748581
1555361288906907235,26167,1555361288906907235,world,-2.91033840179,-0.819469928741,0.797082185745,0.722306311131,-0.0641010254622,0.235338032246,-0.647132694721
1555361288917313175,26168,1555361288917313175,world,-2.91038513184,-0.819393396378,0.79718875885,0.722238481045,-0.0637313947082,0.234800308943,-0.647440135479
1555361288927713958,26169,1555361288927713958,world,-2.91041374207,-0.819366931915,0.797224283218,0.72229975462,-0.0637231990695,0.234838575125,-0.647358834743
1555361288937039387,26170,1555361288937039387,world,-2.91041088104,-0.819338083267,0.797212362289,0.722161710262,-0.0634214133024,0.234424903989,-0.647692203522
1555361288947429924,26171,1555361288947429924,world,-2.91036701202,-0.819434165955,0.797129154205,0.722143054008,-0.0637196600437,0.234655737877,-0.647600114346
1555361288947471562,26172,1555361288947471562,world,-2.91037559509,-0.819427251816,0.797135353088,0.722172558308,-0.0639738291502,0.235069215298,-0.647392094135
1555361288956807267,26173,1555361288956807267,world,-2.91039466858,-0.819426059723,0.797184467316,0.722119450569,-0.0636269822717,0.234556958079,-0.647671401501
1555361288987662165,26174,1555361288987662165,world,-2.91041469574,-0.819412469864,0.797212839127,0.722199857235,-0.0635037571192,0.234368756413,-0.647661924362
1555361288987725974,26176,1555361288987725974,world,-2.91036891937,-0.819430112839,0.7971367836,0.722238779068,-0.063916452229,0.235069543123,-0.647323846817
1555361288997089096,26177,1555361288997089096,world,-2.91038417816,-0.819472074509,0.797113656998,0.72218734026,-0.0638345628977,0.234923779964,-0.647442162037
1555361289007499551,26178,1555361289007499551,world,-2.91040325165,-0.819376468658,0.79717206955,0.722235143185,-0.063797108829,0.234760731459,-0.647451817989
1555361289007557381,26179,1555361289007557381,world,-2.91042137146,-0.819405794144,0.797174453735,0.722259759903,-0.0638246908784,0.235049515963,-0.64731669426
1555361289016814452,26180,1555361289016814452,world,-2.91044235229,-0.819358348846,0.797230243683,0.722145438194,-0.0632431805134,0.234353199601,-0.64775365591
1555361289027071943,26181,1555361289027071943,world,-2.91041183472,-0.819394826889,0.797214984894,0.722243785858,-0.0637274160981,0.234786421061,-0.647439718246
1555361289037448764,26182,1555361289037448764,world,-2.91040611267,-0.819381952286,0.797161817551,0.722275733948,-0.0638005211949,0.234899669886,-0.647355794907
1555361289046779971,26183,1555361289046779971,world,-2.91036701202,-0.819430112839,0.797136545181,0.722252368927,-0.0637497380376,0.234864264727,-0.647399663925
1555361289067334140,26184,1555361289067334140,world,-2.910364151,-0.819405555725,0.797111988068,0.722247123718,-0.0639461874962,0.235099688172,-0.647300601006
1555361289077772342,26185,1555361289077772342,world,-2.91038417816,-0.819410085678,0.797204256058,0.722283065319,-0.0637357383966,0.234659746289,-0.647440910339
1555361289077842335,26186,1555361289077842335,world,-2.91040897369,-0.819349527359,0.797302961349,0.722244203091,-0.0634445697069,0.234290316701,-0.647646665573
1555361289077865094,26187,1555361289077865094,world,-2.9103679657,-0.819430112839,0.797204494476,0.722238898277,-0.0638588964939,0.234651207924,-0.647481143475
1555361289087324808,26188,1555361289087324808,world,-2.91037368774,-0.819397687912,0.797117710114,0.722186088562,-0.0637885406613,0.234755307436,-0.647509336472
1555361289097655817,26189,1555361289097655817,world,-2.91033935547,-0.819472551346,0.797071218491,0.722225189209,-0.0640602782369,0.235006004572,-0.647347927094
1555361289106983550,26190,1555361289106983550,world,-2.91041183472,-0.819408893585,0.797174692154,0.722232341766,-0.0636799111962,0.234468013048,-0.647572517395
